,Sample,Frequency,COG,group,Function
8851,368,0.027470728943724033,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
8852,368,0.03240589198036006,V,0,V: Defense mechanisms
8853,368,0.00017625582273700114,W,0,W: Extracellular structures
8854,368,0.0,Y,0,Y: Nuclear structure
8855,368,0.0003525116454740023,Z,0,Z: Cytoskeleton
8856,369,0.0,A,0,A: RNA processing and modification
8857,369,0.0,B,0,B: Chromatin structure and dynamics
8858,369,0.04616619831393015,C,0,C: Energy production and conversion
8859,369,0.018065034122842234,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
8860,369,0.05700521878763549,E,0,E: Amino acid transport and metabolism
8861,369,0.04175030108390205,F,0,F: Nucleotide transport and metabolism
8862,369,0.08189482135688479,G,0,G: Carbohydrate transport and metabolism
8863,369,0.042151746286631875,H,0,H: Coenzyme transport and metabolism
8864,369,0.017262143717382578,I,0,I: Lipid transport and metabolism
8865,369,0.053392211963067045,J,0,"J: Translation, ribosomal structure and biogenesis"
8866,369,0.12043356081894821,K,0,K: Transcription
8867,369,0.2167804094741068,L,0,"L: Replication, recombination and repair"
8868,369,0.06423123243677238,M,0,M: Cell wall/membrane/envelope biogenesis
8869,369,0.005620232838217583,N,0,N: Cell motility
8870,369,0.028502609393817744,O,0,"O: Posttranslational modification, protein turnover, chaperones"
8871,369,0.04576475311120032,P,0,P: Inorganic ion transport and metabolism
8872,369,0.013247691690084303,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8873,369,0.0,R,0,R: General function prediction only
8874,369,0.05660377358490566,T,0,T: Signal transduction mechanisms
8875,369,0.03532717784022481,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
8876,369,0.055399437976716176,V,0,V: Defense mechanisms
8877,369,0.0004014452027298274,W,0,W: Extracellular structures
8878,369,0.0,Y,0,Y: Nuclear structure
8879,369,0.0,Z,0,Z: Cytoskeleton
8880,370,0.00041231445849367786,A,0,A: RNA processing and modification
8881,370,0.0,B,0,B: Chromatin structure and dynamics
8882,370,0.056624518966465094,C,0,C: Energy production and conversion
8883,370,0.021302913688840023,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
8884,370,0.0779274326553051,E,0,E: Amino acid transport and metabolism
8885,370,0.040131940626717974,F,0,F: Nucleotide transport and metabolism
8886,370,0.10678944474986256,G,0,G: Carbohydrate transport and metabolism
8887,370,0.05428807036833425,H,0,H: Coenzyme transport and metabolism
8888,370,0.024601429356789446,I,0,I: Lipid transport and metabolism
8889,370,0.06102253985706432,J,0,"J: Translation, ribosomal structure and biogenesis"
8890,370,0.09277075316107751,K,0,K: Transcription
8891,370,0.11998350742166025,L,0,"L: Replication, recombination and repair"
8892,370,0.09744365035733919,M,0,M: Cell wall/membrane/envelope biogenesis
8893,370,0.01223199560197911,N,0,N: Cell motility
8894,370,0.03216052776250687,O,0,"O: Posttranslational modification, protein turnover, chaperones"
8895,370,0.06322155030236394,P,0,P: Inorganic ion transport and metabolism
8896,370,0.010032985156679494,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8897,370,0.0,R,0,R: General function prediction only
8898,370,0.05305112699285321,T,0,T: Signal transduction mechanisms
8899,370,0.03188565145684442,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
8900,370,0.04384277075316108,V,0,V: Defense mechanisms
8901,370,0.00013743815283122595,W,0,W: Extracellular structures
8902,370,0.0,Y,0,Y: Nuclear structure
8903,370,0.00013743815283122595,Z,0,Z: Cytoskeleton
8904,371,0.0,A,0,A: RNA processing and modification
8905,371,0.0,B,0,B: Chromatin structure and dynamics
8906,371,0.0693711967545639,C,0,C: Energy production and conversion
8907,371,0.022718052738336714,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
8908,371,0.08073022312373225,E,0,E: Amino acid transport and metabolism
8909,371,0.036511156186612576,F,0,F: Nucleotide transport and metabolism
8910,371,0.10953346855983773,G,0,G: Carbohydrate transport and metabolism
8911,371,0.05801217038539554,H,0,H: Coenzyme transport and metabolism
8912,371,0.020689655172413793,I,0,I: Lipid transport and metabolism
8913,371,0.05720081135902637,J,0,"J: Translation, ribosomal structure and biogenesis"
8914,371,0.11480730223123732,K,0,K: Transcription
8915,371,0.12129817444219067,L,0,"L: Replication, recombination and repair"
8916,371,0.07748478701825558,M,0,M: Cell wall/membrane/envelope biogenesis
8917,371,0.013387423935091278,N,0,N: Cell motility
8918,371,0.023935091277890466,O,0,"O: Posttranslational modification, protein turnover, chaperones"
8919,371,0.04787018255578093,P,0,P: Inorganic ion transport and metabolism
8920,371,0.012170385395537525,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8921,371,0.0,R,0,R: General function prediction only
8922,371,0.06531440162271805,T,0,T: Signal transduction mechanisms
8923,371,0.02231237322515213,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
8924,371,0.04665314401622718,V,0,V: Defense mechanisms
8925,371,0.0,W,0,W: Extracellular structures
8926,371,0.0,Y,0,Y: Nuclear structure
8927,371,0.0,Z,0,Z: Cytoskeleton
8928,372,0.0,A,1,A: RNA processing and modification
8929,372,0.0,B,1,B: Chromatin structure and dynamics
8930,372,0.06580988256148904,C,1,C: Energy production and conversion
8931,372,0.017726567693330378,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
8932,372,0.09660979392865056,E,1,E: Amino acid transport and metabolism
8933,372,0.039884777309993354,F,1,F: Nucleotide transport and metabolism
8934,372,0.10303567471748283,G,1,G: Carbohydrate transport and metabolism
8935,372,0.048526479060491914,H,1,H: Coenzyme transport and metabolism
8936,372,0.027697762020828718,I,1,I: Lipid transport and metabolism
8937,372,0.05938400177265677,J,1,"J: Translation, ribosomal structure and biogenesis"
8938,372,0.09749612231331709,K,1,K: Transcription
8939,372,0.11500110791048083,L,1,"L: Replication, recombination and repair"
8940,372,0.08442277863948593,M,1,M: Cell wall/membrane/envelope biogenesis
8941,372,0.014402836250830933,N,1,N: Cell motility
8942,372,0.02614668734766231,O,1,"O: Posttranslational modification, protein turnover, chaperones"
8943,372,0.07356525592732108,P,1,P: Inorganic ion transport and metabolism
8944,372,0.01706182140483049,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8945,372,0.0,R,1,R: General function prediction only
8946,372,0.052958120983824505,T,1,T: Signal transduction mechanisms
8947,372,0.027697762020828718,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
8948,372,0.03168623975182805,V,1,V: Defense mechanisms
8949,372,0.0006647462884998893,W,1,W: Extracellular structures
8950,372,0.0,Y,1,Y: Nuclear structure
8951,372,0.00022158209616662973,Z,1,Z: Cytoskeleton
8952,373,0.00020168797319101403,A,1,A: RNA processing and modification
8953,373,0.00013963013528608663,B,1,B: Chromatin structure and dynamics
8954,373,0.07040461710314012,C,1,C: Energy production and conversion
8955,373,0.020804890157626908,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
8956,373,0.08612076455256298,E,1,E: Amino acid transport and metabolism
8957,373,0.042183815315874396,F,1,F: Nucleotide transport and metabolism
8958,373,0.09870299118778701,G,1,G: Carbohydrate transport and metabolism
8959,373,0.057977535062678415,H,1,H: Coenzyme transport and metabolism
8960,373,0.030780687600843987,I,1,I: Lipid transport and metabolism
8961,373,0.07684311778577635,J,1,"J: Translation, ribosomal structure and biogenesis"
8962,373,0.08810661536552067,K,1,K: Transcription
8963,373,0.08806007198709197,L,1,"L: Replication, recombination and repair"
8964,373,0.09366079185801167,M,1,M: Cell wall/membrane/envelope biogenesis
8965,373,0.011713416904555045,N,1,N: Cell motility
8966,373,0.03475238922675934,O,1,"O: Posttranslational modification, protein turnover, chaperones"
8967,373,0.07391088494476852,P,1,P: Inorganic ion transport and metabolism
8968,373,0.012194365148318233,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8969,373,0.0,R,1,R: General function prediction only
8970,373,0.04989450167556162,T,1,T: Signal transduction mechanisms
8971,373,0.029586074221174135,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
8972,373,0.03301476976542137,V,1,V: Defense mechanisms
8973,373,0.00046543378428695544,W,1,W: Extracellular structures
8974,373,0.0,Y,1,Y: Nuclear structure
8975,373,0.0004809482437631873,Z,1,Z: Cytoskeleton
8976,374,0.0,A,1,A: RNA processing and modification
8977,374,0.0009448818897637795,B,1,B: Chromatin structure and dynamics
8978,374,0.047244094488188976,C,1,C: Energy production and conversion
8979,374,0.03811023622047244,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
8980,374,0.052598425196850394,E,1,E: Amino acid transport and metabolism
8981,374,0.03937007874015748,F,1,F: Nucleotide transport and metabolism
8982,374,0.07338582677165355,G,1,G: Carbohydrate transport and metabolism
8983,374,0.03464566929133858,H,1,H: Coenzyme transport and metabolism
8984,374,0.021417322834645668,I,1,I: Lipid transport and metabolism
8985,374,0.11149606299212599,J,1,"J: Translation, ribosomal structure and biogenesis"
8986,374,0.10393700787401575,K,1,K: Transcription
8987,374,0.1521259842519685,L,1,"L: Replication, recombination and repair"
8988,374,0.10519685039370079,M,1,M: Cell wall/membrane/envelope biogenesis
8989,374,0.013543307086614173,N,1,N: Cell motility
8990,374,0.03622047244094488,O,1,"O: Posttranslational modification, protein turnover, chaperones"
8991,374,0.044409448818897634,P,1,P: Inorganic ion transport and metabolism
8992,374,0.009448818897637795,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
8993,374,0.0,R,1,R: General function prediction only
8994,374,0.04188976377952756,T,1,T: Signal transduction mechanisms
8995,374,0.037480314960629924,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
8996,374,0.03653543307086614,V,1,V: Defense mechanisms
8997,374,0.0,W,1,W: Extracellular structures
8998,374,0.0,Y,1,Y: Nuclear structure
8999,374,0.0,Z,1,Z: Cytoskeleton
9000,375,0.0005042864346949068,A,0,A: RNA processing and modification
9001,375,0.0,B,0,B: Chromatin structure and dynamics
9002,375,0.041855774079677256,C,0,C: Energy production and conversion
9003,375,0.022188603126575897,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9004,375,0.05849722642460918,E,0,E: Amino acid transport and metabolism
9005,375,0.03530005042864347,F,0,F: Nucleotide transport and metabolism
9006,375,0.0680786686838124,G,0,G: Carbohydrate transport and metabolism
9007,375,0.03277861825516894,H,0,H: Coenzyme transport and metabolism
9008,375,0.018658598083711547,I,0,I: Lipid transport and metabolism
9009,375,0.0529500756429652,J,0,"J: Translation, ribosomal structure and biogenesis"
9010,375,0.1437216338880484,K,0,K: Transcription
9011,375,0.2481089258698941,L,0,"L: Replication, recombination and repair"
9012,375,0.06757438224911749,M,0,M: Cell wall/membrane/envelope biogenesis
9013,375,0.012607160867372668,N,0,N: Cell motility
9014,375,0.019162884518406455,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9015,375,0.03580433686333838,P,0,P: Inorganic ion transport and metabolism
9016,375,0.014624306606152295,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9017,375,0.0,R,0,R: General function prediction only
9018,375,0.052445789208270296,T,0,T: Signal transduction mechanisms
9019,375,0.030257186081694403,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9020,375,0.044377206253151794,V,0,V: Defense mechanisms
9021,375,0.0,W,0,W: Extracellular structures
9022,375,0.0,Y,0,Y: Nuclear structure
9023,375,0.0005042864346949068,Z,0,Z: Cytoskeleton
9024,376,0.0,A,1,A: RNA processing and modification
9025,376,0.0,B,1,B: Chromatin structure and dynamics
9026,376,0.047619047619047616,C,1,C: Energy production and conversion
9027,376,0.011904761904761904,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9028,376,0.07738095238095238,E,1,E: Amino acid transport and metabolism
9029,376,0.03869047619047619,F,1,F: Nucleotide transport and metabolism
9030,376,0.07738095238095238,G,1,G: Carbohydrate transport and metabolism
9031,376,0.02976190476190476,H,1,H: Coenzyme transport and metabolism
9032,376,0.020833333333333332,I,1,I: Lipid transport and metabolism
9033,376,0.0625,J,1,"J: Translation, ribosomal structure and biogenesis"
9034,376,0.09226190476190477,K,1,K: Transcription
9035,376,0.2261904761904762,L,1,"L: Replication, recombination and repair"
9036,376,0.0625,M,1,M: Cell wall/membrane/envelope biogenesis
9037,376,0.0,N,1,N: Cell motility
9038,376,0.023809523809523808,O,1,"O: Posttranslational modification, protein turnover, chaperones"
9039,376,0.05952380952380952,P,1,P: Inorganic ion transport and metabolism
9040,376,0.017857142857142856,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9041,376,0.0,R,1,R: General function prediction only
9042,376,0.07142857142857142,T,1,T: Signal transduction mechanisms
9043,376,0.047619047619047616,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
9044,376,0.03273809523809524,V,1,V: Defense mechanisms
9045,376,0.0,W,1,W: Extracellular structures
9046,376,0.0,Y,1,Y: Nuclear structure
9047,376,0.0,Z,1,Z: Cytoskeleton
9048,377,0.0,A,1,A: RNA processing and modification
9049,377,0.0,B,1,B: Chromatin structure and dynamics
9050,377,0.07068452380952381,C,1,C: Energy production and conversion
9051,377,0.01711309523809524,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9052,377,0.08258928571428571,E,1,E: Amino acid transport and metabolism
9053,377,0.04092261904761905,F,1,F: Nucleotide transport and metabolism
9054,377,0.10044642857142858,G,1,G: Carbohydrate transport and metabolism
9055,377,0.04241071428571429,H,1,H: Coenzyme transport and metabolism
9056,377,0.025297619047619048,I,1,I: Lipid transport and metabolism
9057,377,0.04985119047619048,J,1,"J: Translation, ribosomal structure and biogenesis"
9058,377,0.10416666666666667,K,1,K: Transcription
9059,377,0.13764880952380953,L,1,"L: Replication, recombination and repair"
9060,377,0.08630952380952381,M,1,M: Cell wall/membrane/envelope biogenesis
9061,377,0.009672619047619048,N,1,N: Cell motility
9062,377,0.029017857142857144,O,1,"O: Posttranslational modification, protein turnover, chaperones"
9063,377,0.058779761904761904,P,1,P: Inorganic ion transport and metabolism
9064,377,0.019345238095238096,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9065,377,0.0,R,1,R: General function prediction only
9066,377,0.04389880952380952,T,1,T: Signal transduction mechanisms
9067,377,0.04092261904761905,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
9068,377,0.03943452380952381,V,1,V: Defense mechanisms
9069,377,0.001488095238095238,W,1,W: Extracellular structures
9070,377,0.0,Y,1,Y: Nuclear structure
9071,377,0.0,Z,1,Z: Cytoskeleton
9072,378,0.0,A,0,A: RNA processing and modification
9073,378,0.0,B,0,B: Chromatin structure and dynamics
9074,378,0.06472743421783057,C,0,C: Energy production and conversion
9075,378,0.027090041079160652,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9076,378,0.08515598978572221,E,0,E: Amino acid transport and metabolism
9077,378,0.04285555678916398,F,0,F: Nucleotide transport and metabolism
9078,378,0.09104030198734318,G,0,G: Carbohydrate transport and metabolism
9079,378,0.05673365160430776,H,0,H: Coenzyme transport and metabolism
9080,378,0.02620184301099145,I,0,I: Lipid transport and metabolism
9081,378,0.06839125124902853,J,0,"J: Translation, ribosomal structure and biogenesis"
9082,378,0.10225380259797935,K,0,K: Transcription
9083,378,0.12157211058065949,L,0,"L: Replication, recombination and repair"
9084,378,0.08204729654713001,M,0,M: Cell wall/membrane/envelope biogenesis
9085,378,0.012878871988453425,N,0,N: Cell motility
9086,378,0.03064283335183746,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9087,378,0.059731320084378814,P,0,P: Inorganic ion transport and metabolism
9088,378,0.010880426335072722,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9089,378,0.0,R,0,R: General function prediction only
9090,378,0.04596425002775619,T,0,T: Signal transduction mechanisms
9091,378,0.03119795714444321,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9092,378,0.039968913067614076,V,0,V: Defense mechanisms
9093,378,0.00022204951704230043,W,0,W: Extracellular structures
9094,378,0.0,Y,0,Y: Nuclear structure
9095,378,0.00044409903408460086,Z,0,Z: Cytoskeleton
9096,379,0.00022932273352698363,A,1,A: RNA processing and modification
9097,379,0.00022932273352698363,B,1,B: Chromatin structure and dynamics
9098,379,0.06879682005809509,C,1,C: Energy production and conversion
9099,379,0.024919737043265555,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9100,379,0.09050603883198288,E,1,E: Amino acid transport and metabolism
9101,379,0.040513682923100446,F,1,F: Nucleotide transport and metabolism
9102,379,0.0855373796055649,G,1,G: Carbohydrate transport and metabolism
9103,379,0.04899862406359884,H,1,H: Coenzyme transport and metabolism
9104,379,0.02790093257911634,I,1,I: Lipid transport and metabolism
9105,379,0.08049227946797126,J,1,"J: Translation, ribosomal structure and biogenesis"
9106,379,0.0924170616113744,K,1,K: Transcription
9107,379,0.11947714416755847,L,1,"L: Replication, recombination and repair"
9108,379,0.088671456963767,M,1,M: Cell wall/membrane/envelope biogenesis
9109,379,0.008867145696376701,N,1,N: Cell motility
9110,379,0.03837333741018193,O,1,"O: Posttranslational modification, protein turnover, chaperones"
9111,379,0.05962391071701575,P,1,P: Inorganic ion transport and metabolism
9112,379,0.01383580492279468,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9113,379,0.0,R,1,R: General function prediction only
9114,379,0.04716404219538297,T,1,T: Signal transduction mechanisms
9115,379,0.025378382510319524,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
9116,379,0.03760892829842532,V,1,V: Defense mechanisms
9117,379,0.00022932273352698363,W,1,W: Extracellular structures
9118,379,0.0,Y,1,Y: Nuclear structure
9119,379,0.00022932273352698363,Z,1,Z: Cytoskeleton
9120,380,0.0,A,0,A: RNA processing and modification
9121,380,0.0,B,0,B: Chromatin structure and dynamics
9122,380,0.051420176297747304,C,0,C: Energy production and conversion
9123,380,0.01860920666013712,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9124,380,0.05680705190989226,E,0,E: Amino acid transport and metabolism
9125,380,0.03379040156709109,F,0,F: Nucleotide transport and metabolism
9126,380,0.07002938295788443,G,0,G: Carbohydrate transport and metabolism
9127,380,0.031831537708129284,H,0,H: Coenzyme transport and metabolism
9128,380,0.017140058765915768,I,0,I: Lipid transport and metabolism
9129,380,0.05484818805093046,J,0,"J: Translation, ribosomal structure and biogenesis"
9130,380,0.12634671890303623,K,0,K: Transcription
9131,380,0.2335945151811949,L,0,"L: Replication, recombination and repair"
9132,380,0.07639569049951028,M,0,M: Cell wall/membrane/envelope biogenesis
9133,380,0.013222331047992164,N,0,N: Cell motility
9134,380,0.025465230166503428,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9135,380,0.039666993143976495,P,0,P: Inorganic ion transport and metabolism
9136,380,0.013712047012732615,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9137,380,0.0,R,0,R: General function prediction only
9138,380,0.047992164544564155,T,0,T: Signal transduction mechanisms
9139,380,0.039666993143976495,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9140,380,0.04701273261508325,V,0,V: Defense mechanisms
9141,380,0.0009794319294809011,W,0,W: Extracellular structures
9142,380,0.0,Y,0,Y: Nuclear structure
9143,380,0.0014691478942213516,Z,0,Z: Cytoskeleton
9144,381,0.0,A,0,A: RNA processing and modification
9145,381,0.0,B,0,B: Chromatin structure and dynamics
9146,381,0.0464,C,0,C: Energy production and conversion
9147,381,0.0192,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9148,381,0.0656,E,0,E: Amino acid transport and metabolism
9149,381,0.0432,F,0,F: Nucleotide transport and metabolism
9150,381,0.096,G,0,G: Carbohydrate transport and metabolism
9151,381,0.0432,H,0,H: Coenzyme transport and metabolism
9152,381,0.0144,I,0,I: Lipid transport and metabolism
9153,381,0.04,J,0,"J: Translation, ribosomal structure and biogenesis"
9154,381,0.1088,K,0,K: Transcription
9155,381,0.1744,L,0,"L: Replication, recombination and repair"
9156,381,0.0736,M,0,M: Cell wall/membrane/envelope biogenesis
9157,381,0.0112,N,0,N: Cell motility
9158,381,0.0448,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9159,381,0.0512,P,0,P: Inorganic ion transport and metabolism
9160,381,0.016,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9161,381,0.0,R,0,R: General function prediction only
9162,381,0.0768,T,0,T: Signal transduction mechanisms
9163,381,0.0256,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9164,381,0.0496,V,0,V: Defense mechanisms
9165,381,0.0,W,0,W: Extracellular structures
9166,381,0.0,Y,0,Y: Nuclear structure
9167,381,0.0,Z,0,Z: Cytoskeleton
9168,382,0.0,A,1,A: RNA processing and modification
9169,382,0.0,B,1,B: Chromatin structure and dynamics
9170,382,0.05888223552894212,C,1,C: Energy production and conversion
9171,382,0.016966067864271458,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9172,382,0.05788423153692615,E,1,E: Amino acid transport and metabolism
9173,382,0.03992015968063872,F,1,F: Nucleotide transport and metabolism
9174,382,0.09281437125748503,G,1,G: Carbohydrate transport and metabolism
9175,382,0.05688622754491018,H,1,H: Coenzyme transport and metabolism
9176,382,0.016966067864271458,I,1,I: Lipid transport and metabolism
9177,382,0.06287425149700598,J,1,"J: Translation, ribosomal structure and biogenesis"
9178,382,0.10978043912175649,K,1,K: Transcription
9179,382,0.18662674650698602,L,1,"L: Replication, recombination and repair"
9180,382,0.07085828343313373,M,1,M: Cell wall/membrane/envelope biogenesis
9181,382,0.006986027944111776,N,1,N: Cell motility
9182,382,0.022954091816367265,O,1,"O: Posttranslational modification, protein turnover, chaperones"
9183,382,0.059880239520958084,P,1,P: Inorganic ion transport and metabolism
9184,382,0.00998003992015968,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9185,382,0.0,R,1,R: General function prediction only
9186,382,0.04790419161676647,T,1,T: Signal transduction mechanisms
9187,382,0.029940119760479042,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
9188,382,0.05189620758483034,V,1,V: Defense mechanisms
9189,382,0.0,W,1,W: Extracellular structures
9190,382,0.0,Y,1,Y: Nuclear structure
9191,382,0.0,Z,1,Z: Cytoskeleton
9192,383,0.0,A,0,A: RNA processing and modification
9193,383,0.0,B,0,B: Chromatin structure and dynamics
9194,383,0.05288985823336968,C,0,C: Energy production and conversion
9195,383,0.025081788440567066,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9196,383,0.0861504907306434,E,0,E: Amino acid transport and metabolism
9197,383,0.03816793893129771,F,0,F: Nucleotide transport and metabolism
9198,383,0.08887677208287895,G,0,G: Carbohydrate transport and metabolism
9199,383,0.04961832061068702,H,0,H: Coenzyme transport and metabolism
9200,383,0.029443838604143947,I,0,I: Lipid transport and metabolism
9201,383,0.06270447110141766,J,0,"J: Translation, ribosomal structure and biogenesis"
9202,383,0.1128680479825518,K,0,K: Transcription
9203,383,0.14176663031624864,L,0,"L: Replication, recombination and repair"
9204,383,0.0697928026172301,M,0,M: Cell wall/membrane/envelope biogenesis
9205,383,0.009814612868047983,N,0,N: Cell motility
9206,383,0.028898582333696837,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9207,383,0.05725190839694656,P,0,P: Inorganic ion transport and metabolism
9208,383,0.009814612868047983,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9209,383,0.0,R,0,R: General function prediction only
9210,383,0.05779716466739367,T,0,T: Signal transduction mechanisms
9211,383,0.025627044711014176,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9212,383,0.05288985823336968,V,0,V: Defense mechanisms
9213,383,0.0,W,0,W: Extracellular structures
9214,383,0.0,Y,0,Y: Nuclear structure
9215,383,0.0005452562704471102,Z,0,Z: Cytoskeleton
9216,384,0.0,A,1,A: RNA processing and modification
9217,384,0.0,B,1,B: Chromatin structure and dynamics
9218,384,0.053901850362027354,C,1,C: Energy production and conversion
9219,384,0.019308125502815767,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9220,384,0.07079646017699115,E,1,E: Amino acid transport and metabolism
9221,384,0.03459372485921158,F,1,F: Nucleotide transport and metabolism
9222,384,0.06918744971842317,G,1,G: Carbohydrate transport and metabolism
9223,384,0.042638777152051485,H,1,H: Coenzyme transport and metabolism
9224,384,0.012872083668543845,I,1,I: Lipid transport and metabolism
9225,384,0.058728881737731296,J,1,"J: Translation, ribosomal structure and biogenesis"
9226,384,0.10539018503620273,K,1,K: Transcription
9227,384,0.21480289621882542,L,1,"L: Replication, recombination and repair"
9228,384,0.08205953338696702,M,1,M: Cell wall/membrane/envelope biogenesis
9229,384,0.008849557522123894,N,1,N: Cell motility
9230,384,0.02333065164923572,O,1,"O: Posttranslational modification, protein turnover, chaperones"
9231,384,0.05309734513274336,P,1,P: Inorganic ion transport and metabolism
9232,384,0.014481094127111826,Q,1,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9233,384,0.0,R,1,R: General function prediction only
9234,384,0.04424778761061947,T,1,T: Signal transduction mechanisms
9235,384,0.036202735317779566,U,1,"U: Intracellular trafficking, secretion, and vesicular transport"
9236,384,0.05551086082059534,V,1,V: Defense mechanisms
9237,384,0.0,W,1,W: Extracellular structures
9238,384,0.0,Y,1,Y: Nuclear structure
9239,384,0.0,Z,1,Z: Cytoskeleton
9240,385,0.0,A,0,A: RNA processing and modification
9241,385,0.0,B,0,B: Chromatin structure and dynamics
9242,385,0.04008667388949079,C,0,C: Energy production and conversion
9243,385,0.016793066088840736,D,0,"D: Cell cycle control, cell division, chromosome partitioning"
9244,385,0.04983748645720477,E,0,E: Amino acid transport and metabolism
9245,385,0.04171180931744312,F,0,F: Nucleotide transport and metabolism
9246,385,0.06933911159263272,G,0,G: Carbohydrate transport and metabolism
9247,385,0.0276273022751896,H,0,H: Coenzyme transport and metabolism
9248,385,0.01570964247020585,I,0,I: Lipid transport and metabolism
9249,385,0.05579631635969664,J,0,"J: Translation, ribosomal structure and biogenesis"
9250,385,0.1543878656554713,K,0,K: Transcription
9251,385,0.2399783315276273,L,0,"L: Replication, recombination and repair"
9252,385,0.06229685807150596,M,0,M: Cell wall/membrane/envelope biogenesis
9253,385,0.00866738894907909,N,0,N: Cell motility
9254,385,0.02275189599133261,O,0,"O: Posttranslational modification, protein turnover, chaperones"
9255,385,0.047128927410617555,P,0,P: Inorganic ion transport and metabolism
9256,385,0.013001083423618635,Q,0,"Q: Secondary metabolites biosynthesis, transport and catabolism"
9257,385,0.0,R,0,R: General function prediction only
9258,385,0.047670639219934995,T,0,T: Signal transduction mechanisms
9259,385,0.035211267605633804,U,0,"U: Intracellular trafficking, secretion, and vesicular transport"
9260,385,0.051462621885157094,V,0,V: Defense mechanisms
9261,385,0.0,W,0,W: Extracellular structures
9262,385,0.0,Y,0,Y: Nuclear structure
9263,385,0.0005417118093174431,Z,0,Z: Cytoskeleton
9264,386,0.000165371258475277,A,1,A: RNA processing and modification
9265,386,0.0,B,1,B: Chromatin structure and dynamics
9266,386,0.06879444352571523,C,1,C: Energy production and conversion
9267,386,0.02149826360178601,D,1,"D: Cell cycle control, cell division, chromosome partitioning"
9268,386,0.08681991069952043,E,1,E: Amino acid transport and metabolism
9269,386,0.041673557135769805,F,1,F: Nucleotide transport and metabolism
9270,386,0.09773441375888871,G,1,G: Carbohydrate transport and metabolism
9271,386,0.046965437406978665,H,1,H: Coenzyme transport and metabolism
9272,386,0.02860922771622292,I,1,I: Lipid transport and metabolism
9273,386,0.07160575491979494,J,1,"J: Translation, ribosomal structure and biogenesis"
9274,386,0.10815280304283116,K,1,K: Transcription
9275,386,0.12733586902596328,L,1,"L: Replication, recombination and repair"
9276,386,0.07507855134777576,M,1,M: Cell wall/membrane/envelope biogenesis
9277,386,0.007276335372912188,N,1,N: Cell motility
9278,386,0.031751281627253186,O,1,"O: Posttranslational modification, protein turnover, chaperones"
